robot_pos target_pos
|[-0.002535020681710548, -2.047659395808134, 2.4361814566351447]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.004783770614198737, -2.0445142382770465, 2.4296348995075165]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.007720504756960227, -2.043077839480134, 2.4197119625595356]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.011353997339329774, -2.044313290142464, 2.406304141509395]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.014372397952313508, -2.0434810460866766, 2.390249966075012]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.01681439738564257, -2.0424783962204462, 2.3709579168425066]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.018656057060836968, -2.0404008602911383, 2.348246016027656]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.019925892934131505, -2.039928445965973, 2.32370399888407]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.020625198744444254, -2.043901788405631, 2.2976843151682047]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.020719530026561565, -2.0489298915994283, 2.2687288808872044]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.020212105990450226, -2.0579500410582257, 2.2432427963571766]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.019097004158315948, -2.078389417051216, 2.2275493028366116]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.01737263525359998, -2.1096467415887097, 2.218617563965844]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.015047608552967748, -2.155853740969906, 2.2126984950385316]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.012131012680025753, -2.214373518738704, 2.2003515724532563]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.00861004636831749, -2.281939500328908, 2.1759340325526573]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.004470339058199609, -2.352613598518238, 2.136563347324657]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.0003100174006448528, -2.4206783886947685, 2.0803437202156747]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.005772697343247069, -2.474165393837133, 2.008887243216269]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.011898765802556556, -2.516067118572801, 1.9241222331079604]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.01869166858198976, -2.5426466124325646, 1.8273293403556097]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.026150401942937447, -2.550594420788699, 1.7220279663292462]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.03422095638849931, -2.5381370903865976, 1.6105441661766002]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.0428375476093691, -2.507804807298026, 1.5014799998224326]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.05201023436710175, -2.464728152479894, 1.399466526250444]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.061771478419437933, -2.4125271766288505, 1.306521684933156]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.0722867087717185, -2.3539178433494508, 1.2240345883922255]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.08360688787005334, -2.2927924113602933, 1.1580530179544626]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.09563183036807915, -2.2324029147736, 1.107781511716345]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.10827012378177278, -2.1754131673618238, 1.0718935389213735]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.12022644607266611, -2.1239460381446205, 1.0486349718652892]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.13149818696743318, -2.0795703012628564, 1.0359249578075151]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.1420912073607488, -2.043266159423631, 1.0314824164878655]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.15201209973959054, -2.0154062612762447, 1.0329794444590628]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.16128389798922638, -1.989204341787965, 1.0479104717942644]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.16989550769828965, -1.975233289190431, 1.071997837968126]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.17784259663673718, -1.9663372204867924, 1.0898928111071875]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.18513958511588596, -1.9591681510806924, 1.1039704716140928]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.19179450028878334, -1.9520857704460182, 1.1164581553406394]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.1978096269827142, -1.9449443390251504, 1.1275307607694374]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.2031867751167083, -1.9376287279849114, 1.1373476951228156]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.20792736929799435, -1.9300480706631629, 1.1460529964603448]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.21203253970696226, -1.9221308974711204, 1.1537755301678458]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.2155031922092749, -1.9138211593101655, 1.1606298778303232]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.21834006589664054, -1.9050750414473645, 1.1667174756734535]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.22054377954578724, -1.8958584199264028, 1.1721278515221756]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.2221148685572924, -1.8861448363975002, 1.1769398655592296]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.22305381228607116, -1.875519588461295, 1.1813472920241]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.22336104497036136, -1.8644522692811463, 1.1852411786585177]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.2230370100812675, -1.8529190030926428, 1.1886889339103477]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.22208213222395504, -1.8408987374523815, 1.1917477047080731]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.22049685010119796, -1.8283733682826244, 1.1944660296153866]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.21828163055272568, -1.815327519470951, 1.1968849352084803]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.21543695243441147, -1.8017482634727253, 1.1990391744797746]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.21196188185139175, -1.7876294854147587, 1.2009447260789115]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.20785887245392307, -1.7729607194671146, 1.2026495701615043]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.20312838167540978, -1.757734957141296, 1.2041756290611598]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.19777093091757408, -1.743104552732576, 1.2055423036663497]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.19178686624589109, -1.7290643918347173, 1.2067667815868517]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.18517654103998496, -1.7156105972351725, 1.2078643057480511]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.17794031623500303, -1.7027402670753373, 1.2088484084807687]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.17007856152955905, -1.6904512639336886, 1.209731115622455]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.16159165733052516, -1.6787420455240583, 1.210523124605901]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.15247999723539124, -1.6676115292087117, 1.2112339600078015]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.1427439908758381, -1.6570589838571956, 1.2118721095725464]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.13238406696531568, -1.6470839437324785, 1.2124451433197938]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.12140067641174805, -1.6376861400641323, 1.2129598179868475]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.10979429537594765, -1.6288654467893933, 1.213422168745382]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.09756542817768815, -1.6206218376241133, 1.2138375898625107]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.08471460997433483, -1.6129553521850608, 1.2142109057438735]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.07124240916030367, -1.605866069339891, 1.2145464335968994]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.05714942945792426, -1.599354086327851, 1.2148480387813188]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.04243631169002185, -1.5934195024878364, 1.2151191837675661]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.02710373524065368, -1.5880624066641675, 1.2153629714983676]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[0.011152419222419802, -1.5832828675461001, 1.2155821838415777]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.005416876623368378, -1.579080926344495, 1.2157793157305206]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.0226033512631356, -1.57545659132637, 1.2159566055094457]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.04040616191229845, -1.572409833821682, 1.21611606193425]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.05882442375035747, -1.5699405853918351, 1.2162594882206783]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.07785720978114456, -1.5680487359099138, 1.2163885034823998]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.09750355081258706, -1.566734132351562, 1.2165045618583945]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.11776243553374915, -1.5659965781351368, 1.216608969592036]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.13863281067026867, -1.5658358328819708, 1.2167029002921927]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.16011339310259715, -1.5662515948549611, 1.2167873763862174]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.1822032518978571, -1.5672435544687522, 1.2168633805653946]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.20490120799453454, -1.5688113354719864, 1.2169317640447794]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.2282060785181228, -1.5709513549713812, 1.2164674752825566]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.25211696760228264, -1.5737686620507605, 1.2084140472520648]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.27663179451424386, -1.5685352150138299, 1.1840122717863761]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.3017479751107661, -1.559960391785349, 1.140580557117933]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.3274620668908018, -1.5556917627131608, 1.0758710151822193]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.35376996014234646, -1.5651942896468793, 0.9904913376892671]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.37940594514488674, -1.597917396130034, 0.889692091279609]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.4043695380674352, -1.6596425886218884, 0.7933645182240063]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.42866207739801004, -1.7369896464551167, 0.7274457351236121]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.4522868345061974, -1.8275625529258523, 0.690519308201179]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-0.4752462780074127, -1.9236800058665429, 0.6844946163160035]| |[-0.17463602907309284, -1.4792151723797637, 2.3808932446075084]|
|[-5.955700410381799e-23, -2.05, 2.444667466666667]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.0016359066236954739, -2.0335739932588703, 2.4380692548205922]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.0037660818458060455, -2.0076411311747315, 2.413863995752824]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.005725923604244589, -1.9944962222622011, 2.378602298080804]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.007468902701140014, -1.9930463940098226, 2.336937900838474]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.009779022983262851, -2.0015011043547077, 2.295057768891498]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.012973251123846456, -2.0189374213668634, 2.251802278870716]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.017188062843738305, -2.0360972076391484, 2.2027445604901876]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.022244071727690454, -2.0530613960356567, 2.1499981482799377]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.027969179187293473, -2.0707144278050094, 2.0946879830892047]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.03432222727525544, -2.0896619615475203, 2.037358462606834]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.04129585064340397, -2.1103476503543876, 1.9782780563981768]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.04888817651357574, -2.133101914204879, 1.917516844749142]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.05709728400941523, -2.161884086508344, 1.8561303685747097]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.0659233782186954, -2.201646647352956, 1.7938008037044553]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.07537021462747223, -2.2588988403842585, 1.7267918113561267]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.0854357078905475, -2.3168298845061495, 1.6524888623285423]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.09611025140577642, -2.3672315346990453, 1.5786192308745655]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.10739331679138805, -2.4149779059575307, 1.505950384206748]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.11928307890869322, -2.4581279401773317, 1.4359327765905507]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.13177976923941329, -2.4974507213097152, 1.369232644506868]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.14488370511942264, -2.533260798884277, 1.3065245984443323]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.15859626118152415, -2.568185407154506, 1.2434127528971475]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.17291682457604785, -2.5977680238888405, 1.1887013990872815]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.18784749453379102, -2.625247470577385, 1.13820282905064]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.2033877754966043, -2.6501220680748387, 1.0942284458945175]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.2195379145652484, -2.6729182653351518, 1.0575681564834059]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.236297264887476, -2.6936284666662442, 1.0279365922865016]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.25366501581213485, -2.6909513170933295, 1.009085526608444]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.27162100508208514, -2.686340257611525, 1.000628830723501]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.2901544373883123, -2.6818353474383865, 1.0015859755595766]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.30926126398791753, -2.678781557941591, 1.011076951316879]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.3289450699145754, -2.666603928070441, 1.0303598061364085]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.3491775089340662, -2.6574567823334156, 1.0570067678139732]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.3699491693190865, -2.650924231630203, 1.0907763814017721]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.39126649665906005, -2.6461310378284097, 1.1316272856108218]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.41319756517636413, -2.6417992439541, 1.179643577933827]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.43582141602594127, -2.6362835547904613, 1.2349312928890053]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.459216398738928, -2.627560787403788, 1.2974783404468542]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.4835368347268087, -2.6112393361033566, 1.3563743431850472]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.5085930042053125, -2.588463337390115, 1.4090666390586555]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.5341812261048623, -2.5604899386327866, 1.4557712109928342]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.5602671240352004, -2.5282400518732913, 1.4965654635529968]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.5856015191756555, -2.4924541496187795, 1.5314376322595264]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.6102385821945633, -2.455259469096486, 1.5658405167061065]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.6341647388294251, -2.4148078113489047, 1.5947780495330806]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.6574155542689395, -2.371555341288247, 1.622607342683181]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.6799860634942761, -2.3263169090801723, 1.6483865406073517]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7018457714666941, -2.281118359547847, 1.6652710516269758]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7230464883559752, -2.2356256760666615, 1.6822644005979053]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7435528118169481, -2.1928062284773664, 1.6912102672416625]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7633899498941292, -2.1525980812593715, 1.6965230328333512]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7825581557682003, -2.116382431763202, 1.6976872081459884]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8010441087038876, -2.0884516630096495, 1.691557980342614]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8164779076796551, -2.067532207877008, 1.6819145219306997]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.827628580874368, -2.0538310405073896, 1.6683151666562044]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8344088987676261, -2.044283365085583, 1.6543398888894474]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8389464033840593, -2.0388149474144046, 1.6402242075123914]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8414361015399066, -2.0350136949480633, 1.6276574380916784]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8419498485477613, -2.0324685938321054, 1.616905389965604]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8405301163783014, -2.031243124798567, 1.6078934218406287]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8372518999704801, -2.0314130116691933, 1.6005386637200627]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8321274151718513, -2.0383170762405927, 1.5938131356516458]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8268931838876161, -2.0520197003401046, 1.5864949368489796]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8217512694946651, -2.0725186438216032, 1.5762469977362044]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8168255660265783, -2.0988964590896813, 1.56017023411129]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8121819507516396, -2.127405941550681, 1.5486734247071712]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8080570049574334, -2.158137898705012, 1.530813478267073]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8046702827062975, -2.1873941809075577, 1.503985551297804]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8022964882465037, -2.208842762124482, 1.4647256676089981]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.8005957661854154, -2.2240037149668237, 1.4348588339834858]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7993339869230587, -2.2354217327100834, 1.4069358542424992]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7984561934158879, -2.2425982385167793, 1.379163284735438]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7979773913932995, -2.243336356513931, 1.3506500927583356]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7974940135106442, -2.244621946003509, 1.3269581277479272]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7966339393168063, -2.2575321569829905, 1.3056131714432762]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7955884334815342, -2.279342990498111, 1.2813299687126398]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7943537644451549, -2.3119418432988845, 1.252691888425109]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7932155365143694, -2.348053233256619, 1.219071440279605]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7925143531176466, -2.3751892515468715, 1.1805353093484618]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.791884211912199, -2.406748218225838, 1.1389389410107005]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7913815676242701, -2.441745285842302, 1.096322581502525]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7909017716685517, -2.4833616308613755, 1.0538041894625638]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7905452238549168, -2.521632892778772, 1.014960349480187]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7902464108246215, -2.5610615120970857, 0.9790725100624371]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7901056903668554, -2.5986226745393255, 0.9458128880701719]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.790239060846057, -2.6303436021825934, 0.9139722870492835]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7906170396473186, -2.658033522719099, 0.8828121805135403]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7911339259402722, -2.686866848357998, 0.8540467230033932]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7918503495236575, -2.7074212575193912, 0.8241139058612259]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7926570016772723, -2.722870053407738, 0.7935501475064064]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.793509163507929, -2.7320670808097702, 0.7611419949658351]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.794355772988553, -2.7351878061664983, 0.7266964730997981]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7951620523487224, -2.7321591212603242, 0.690410582959771]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7959078458699855, -2.7226472100021115, 0.6529224798246813]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7965852273761975, -2.7060790313335095, 0.6154144697806008]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7971952269523844, -2.6817207685964988, 0.5797814705196621]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7977343325000018, -2.650219507780801, 0.5490655605713409]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7982066357021487, -2.6127434190940635, 0.5248890121348722]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[0.7986108257667601, -2.5716214435391374, 0.5086052172915088]| |[0.8706950902640118, -1.6568444006247374, 2.4986891587402003]|
|[-5.955700410381799e-23, -2.05, 2.444667466666667]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.0004449247498881138, -2.0540396353193757, 2.4434649901873784]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.0015461800542310835, -2.0580387514700735, 2.4319976721356413]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.0029826218876289196, -2.0667896743475263, 2.4081646057021704]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.00507374030749376, -2.0799789058690736, 2.3745851647161755]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.008052206460393944, -2.092138424844718, 2.3342594645889854]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.011710831917662054, -2.1066640098914644, 2.28869295115801]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.016190952039059348, -2.1197331540223963, 2.2401018599441698]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.021308315206559358, -2.1354934057501445, 2.188326025909728]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.02708236108908539, -2.1530949831494612, 2.134049376340994]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.033484441228999025, -2.1730541695377603, 2.0773652817659762]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.04057451642778698, -2.1929000254332682, 2.019502031357902]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.04829596157266277, -2.2104321602707326, 1.9678322374610915]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.056592859523054456, -2.2298802484667846, 1.9176555685589736]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.06550480645798361, -2.248522327800815, 1.8730347331941715]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.07504877442532884, -2.2654637380119724, 1.8343536950783383]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.08516148883756428, -2.2849825387145146, 1.7993601955786098]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
|[0.09587032494392522, -2.3068894275016616, 1.7654308414735538]| |[-0.7008541170463201, -1.069451228578579, 2.2257476197036694]|
