bx,by,bz,result
0.018635189160704613,1.1093887090682983,1.10041344165802,"[0.3832006275653837, 0.00628478117287159, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.569322572709296]"
0.017813676968216896,1.066129207611084,1.0644804239273071,"[0.44760611653327964, 0.007552563212811947, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.568941002381269]"
0.016994688659906387,1.0230025053024292,1.024736762046814,"[0.40422171354293807, 0.006765333935618403, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5691759008031825]"
0.016178296878933907,0.9800125360488892,0.9811983108520508,"[0.36136993765830994, 0.005981612950563433, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5694097102668623]"
0.015364574268460274,0.9371631741523743,0.9338815212249756,"[0.4260285496711731, 0.0072341267019510255, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5690326111626367]"
0.014553600922226906,0.894458532333374,0.8828039169311523,"[0.383719265460968, 0.0064508397132158266, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5692662129413824]"
0.01374545693397522,0.8519029021263123,0.8279839754104614,"[0.4480884075164795, 0.007689755409955978, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5688931136068445]"
0.012940223328769207,0.809500515460968,0.7694410681724548,"[0.40613124370574943, 0.006906506419181823, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5691266226631144]"
0.012137982994318008,0.7672557830810547,0.7071954607963562,"[0.4700059115886688, 0.008130576089024545, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5687578946587186]"
0.01133881974965334,0.7251730561256409,0.6412684917449951,"[0.4282619774341583, 0.00734690185636282, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5689914480273168]"
0.010542817413806915,0.6832567453384399,0.5716821551322937,"[0.3867935597896576, 0.0065668076276779175, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.569223885485206]"
0.009750058874487877,0.6415113210678101,0.49845951795578003,"[0.4498447954654694, 0.007770217396318913, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5688612298716347]"
0.008960628882050514,0.599941074848175,0.42162445187568665,"[0.4084552228450775, 0.006989159248769283, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.569093872946922]"
0.008174609392881393,0.5585505366325378,0.34120166301727295,"[0.47066691517829895, 0.008174609392881393, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5687365221094827]"
0.007392083294689655,0.5173438787460327,0.2572167217731476,"[0.429286926984787, 0.007392083294689655, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5689695231292884]"
0.006613131612539291,0.47632545232772827,0.16969594359397888,"[0.6881271183490754, 0.006613131612539291, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5692014112558703]"
0.0058427536860108376,0.5046303868293762,0.1341189295053482,"[-0.3, 0.0058427536860108376, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0050809490494430065,0.6017667651176453,0.1501120924949646,"[-0.3, 0.0050809490494430065, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0043227411806583405,0.6984444260597229,0.1621103584766388,"[-0.3, 0.0043227411806583405, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0035680835135281086,0.7946694493293762,0.17013300955295563,"[-0.3, 0.0035680835135281086, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.002816935069859028,0.8904470205307007,0.1741989254951477,"[-0.3, 0.002816935069859028, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0020692599937319756,0.985781729221344,0.174326553940773,"[-0.3, 0.0020692599937319756, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.001452496973797679,1.0582170486450195,0.19286468625068665,"[-0.3, 0.001452496973797679, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0008380626095458865,1.1303789615631104,0.2074125111103058,"[-0.3, 0.0008380626095458865, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0002259209577459842,1.202271580696106,0.21798568964004517,"[-0.3, 0.0002259209577459842, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.0003839583951048553,1.2738986015319824,0.2245994210243225,"[-0.3, -0.0003839583951048553, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.0009916003327816725,1.3452627658843994,0.22726847231388092,"[-0.3, -0.0009916003327816725, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.0015970243839547038,1.416366457939148,0.2260073572397232,"[-0.3, -0.0015970243839547038, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.0022002444602549076,1.4872112274169922,0.22083039581775665,"[-0.3, -0.0022002444602549076, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.0028012695256620646,1.5577982664108276,0.21175186336040497,"[-0.3, -0.0028012695256620646, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.0039967424236238,1.6981998682022095,0.181947261095047,"[-0.3, -0.0039967424236238, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.004591182805597782,1.768013596534729,0.16125023365020752,"[-0.3, -0.004591182805597782, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.005183412227779627,1.837567687034607,0.13670982420444489,"[-0.3, -0.005183412227779627, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.005773416720330715,1.9068604707717896,0.10834134370088577,"[-0.3, -0.005773416720330715, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.00636117672547698,1.9758895635604858,0.07616054266691208,"[-0.3, -0.00636117672547698, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.006946669425815344,2.0446524620056152,0.04018367826938629,"[-0.3, -0.006946669425815344, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.007458252366632223,2.1034274101257324,0.07381387054920197,"[-0.3, -0.007458252366632223, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.007968052290380001,2.1619977951049805,0.10340625047683716,"[-0.3, -0.007968052290380001, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.008476117625832558,2.2203686237335205,0.1289772391319275,"[-0.3, -0.008476117625832558, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.008982491679489613,2.278545379638672,0.15054233372211456,"[-0.3, -0.008982491679489613, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.009487212635576725,2.3365321159362793,0.16811619699001312,"[-0.3, -0.009487212635576725, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.009990314021706581,2.3943326473236084,0.181712806224823,"[-0.3, -0.009990314021706581, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.01049182377755642,2.4519505500793457,0.19134549796581268,"[-0.3, -0.01049182377755642, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.01099176611751318,2.5093882083892822,0.19702711701393127,"[-0.3, -0.01099176611751318, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.011490157805383205,2.56664776802063,0.19877015054225922,"[-0.3, -0.011490157805383205, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.011987010017037392,2.623730421066284,0.19658683240413666,"[-0.3, -0.011987010017037392, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.01248233113437891,2.6806371212005615,0.1904892772436142,"[-0.3, -0.01248233113437891, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.012976120226085186,2.737368106842041,0.18048959970474243,"[-0.3, -0.012976120226085186, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.01346837542951107,2.7939224243164062,0.1666000634431839,"[-0.3, -0.01346837542951107, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.013959087431430817,2.850299835205078,0.14883317053318024,"[-0.3, -0.013959087431430817, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.014448242262005806,2.9064981937408447,0.12720178067684174,"[-0.3, -0.014448242262005806, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.015421806834638119,3.0183496475219727,0.0723993256688118,"[-0.3, -0.015421806834638119, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.015906168147921562,3.0739972591400146,0.03925657272338867,"[-0.3, -0.015906168147921562, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.01638888195157051,3.12945556640625,0.002306101145222783,"[-0.3, -0.01638888195157051, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.016931455582380295,3.1779913902282715,0.03059665858745575,"[-0.3, -0.016931455582380295, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.0218520388007164,3.1771204471588135,0.08022381365299225,"[3.0665174406021825, -0.1447793394327164, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6166886746373514]"
-0.02675907500088215,3.1762521266937256,0.1257929652929306,"[3.067883578874169, -0.1370935533195734, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6143762700867395]"
-0.03165339305996895,3.1753861904144287,0.16732248663902283,"[3.0670723356306553, -0.14170634672045707, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6157538520034889]"
-0.03653581440448761,3.1745221614837646,0.20482933521270752,"[3.0751179680228233, -0.13412669599056246, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6134741076317172]"
-0.04140713810920715,3.1736600399017334,0.23832911252975464,"[3.081181362271309, -0.13878014087677001, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6148646941271165]"
-0.04626816138625145,3.172799825668335,0.2678360641002655,"[3.089290573447942, -0.13129279911518096, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6126134418931346]"
-0.05111967772245407,3.1719412803649902,0.29336312413215637,"[3.095101287774741, -0.13598129749298096, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.61401533375052]"
-0.0559624619781971,3.171084403991699,0.31492191553115845,"[3.1030048668384547, -0.12857288196682928, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6117885387178998]"
-0.060797274112701416,3.1702287197113037,0.33252280950546265,"[3.1071849917992944, -0.13329101800918577, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6132000903275352]"
-0.06562487035989761,3.169374465942383,0.34617477655410767,"[3.1016451241448513, -0.12594844773411748, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6109938042101006]"
-0.07044598460197449,3.1685211658477783,0.35588568449020386,"[3.094241747632622, -0.13069074973464012, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6124133423205953]"
-0.07526130974292755,3.1676690578460693,0.36166203022003174,"[3.0884913997724643, -0.1354357898235321, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6138340429451803]"
-0.08007144927978516,3.1668179035186768,0.3635091781616211,"[3.085806951671838, -0.12816050946712493, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.611648932644401]"
-0.08487675338983536,3.1659674644470215,0.36143141984939575,"[3.081754887104035, -0.13291777223348616, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.613073709407125]"
-0.08967708051204681,3.1651179790496826,0.3554328680038452,"[3.0804570548236367, -0.12566983774304388, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.610896795266543]"
-0.09447193145751953,3.1642696857452393,0.3455183506011963,"[3.077550144679844, -0.13042245283722878, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6123197640713791]"
-0.09926065802574158,3.163422107696533,0.3316938281059265,"[3.0771713372319933, -0.12319620549678803, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6101487431910375]"
-0.10404256731271744,3.1625759601593018,0.31396645307540894,"[3.075001310557127, -0.1279431700706482, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.611569338091884]"
-0.1088169664144516,3.161731004714966,0.2923445403575897,"[3.0752056520432234, -0.12074802815914154, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.609406947591577]"
-0.11358312517404556,3.1608877182006836,0.2668376863002777,"[3.0735073309391736, -0.12549316883087158, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6108262861755231]"
-0.11834035068750381,3.160045862197876,0.2374565750360489,"[3.0740821063518524, -0.11834035068750381, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.608675882020269]"
-0.12308792769908905,3.159205675125122,0.20421312749385834,"[3.0726864337921143, -0.12308792769908905, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6100952426579336]"
-0.12782514095306396,3.158367395401001,0.16712039709091187,"[3.0714008510112762, -0.12782514095306396, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.611511142649923]"
-0.13255131244659424,3.1575310230255127,0.12619253993034363,"[3.070204734802246, -0.13255131244659424, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6129233815756183]"
-0.13726574182510376,3.1566967964172363,0.08144490420818329,"[3.0690806806087494, -0.13726574182510376, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6143317526069025]"
-0.1419677436351776,3.155864715576172,0.03289389610290527,"[3.06801301240921, -0.1419677436351776, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.6157360538330416]"
-0.14666524529457092,3.1579575538635254,0.025936905294656754,"[-0.3, -0.14666524529457092, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.15135987102985382,3.1629648208618164,0.06040915101766586,"[-0.3, -0.15135987102985382, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.15604433417320251,3.167961359024048,0.09088478982448578,"[-0.3, -0.15604433417320251, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.1607193797826767,3.172947883605957,0.11737708002328873,"[-0.3, -0.1607193797826767, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.16538575291633606,3.1779251098632812,0.13989797234535217,"[-0.3, -0.16538575291633606, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
-0.1700441837310791,3.182893991470337,0.15845809876918793,"[-0.3, -0.1700441837310791, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.010204917751252651,0.043347734957933426,1.0404133796691895,"[-0.3, 0.010204917751252651, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.009425178170204163,0.08655934780836105,1.0767788887023926,"[-0.3, 0.009425178170204163, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.008647801354527473,0.12963999807834625,1.1091129779815674,"[-0.3, 0.008647801354527473, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.007099796552211046,0.21542726457118988,1.1617481708526611,"[-0.3, 0.007099796552211046, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.006329017225652933,0.25814229249954224,1.1820768117904663,"[-0.3, 0.006329017225652933, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.005560298450291157,0.30074313282966614,1.1984297037124634,"[-0.3, 0.005560298450291157, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.004793585743755102,0.34323278069496155,1.2108184099197388,"[-0.3, 0.004793585743755102, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.004028834868222475,0.3856137692928314,1.2192540168762207,"[-0.3, 0.004028834868222475, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.00326601043343544,0.4278879463672638,1.223746657371521,"[-0.3, 0.00326601043343544, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.002505089621990919,0.4700566232204437,1.2243067026138306,"[-0.3, 0.002505089621990919, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0017460600938647985,0.5121204853057861,1.2209436893463135,"[-0.3, 0.0017460600938647985, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0009889205684885383,0.5540796518325806,1.2136675119400024,"[-0.3, 0.0009889205684885383, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
0.0002336808101972565,0.5959334969520569,1.2024880647659302,"[-0.3, 0.0002336808101972565, 3.141592653589793, 0.81, 0.0, 0.43673490883941923, 0.0, 0.2867349088394192, 0.0, 0.9875979010256551, 1.5707963267948966]"
